tract,Total Population,Group Quarter Population,Percent Female,Housholds,Family Households,Non-Family Households,"Single Person Households, % of Total","Households with Children, % of Total","Households with 60 years and older, % of Total",Average Household Size,Average Family Household Size,Asian,Black/African American,White,Native American Indian,Native Hawaiian/Pacific Islander,Other/Two or More Races,% Latino (of Any Race),0-4 Years,5-17 Years,18-34 Years,35-59 Years,60 and older,High School or Less,Some College/Associate Degree,College Degree,Graduate/Professional Degree,Foreign Born,English Only,Spanish Only,Asian/Pacific Islander,Other European Languages,Other Languages,% of All Households,% of Spanish-Speaking Households,% of Asian-Speaking Households,% of Other European-Speaking Households,% of Households Speaking Other Languages,Total Number of Units,Median Year Structure Built,Owner Occupied,Renter Occupied,Vacant Units,For Rent,For Sale Only,"Rented or Sold, Not Occupied","For Seasonal, Recreation or Occasional Use",Other Vacant,Median Year Moved in to Unit (Own),Median Year Moved in to Unit (Rent),Percent in Same House Last Year,Percent Abroad Last Year,Single Family Housing,2-4 Units,5-9 Units,10-19 Units,20 Units or More,Other Type,No Bedroom,1 Bedroom,2 Bedrooms,3-4 Bedrooms,5 or More Bedrooms,Median Rent,Median Contract Rent,Median Rent as % of Household Income,Median Home Value,Vehicles Available,Vehicles Homeowners,Vehicles Renters,Vehicles Per Capita,Households with no Vehicle,Percent of Homeowning Households,Percent of Renting Households,Median Household Income (B19013_001),Median Family Income (B19113_001),Per Capita Income,Percent in Poverty,Unemployment Rate,Percent Unemployment Female,Percent Unemployment Male,Employed Residents,Managerial Professional,Services,Sales and Office,Natural Resources,Production Transport Materials,Workers 16 Years and Older,Car,Drove Alone,Carpooled,Transit,Bike,Walk,Other Journey Type,Worked at Home
42700,5361,17,0.519679164,2523,0.516052319,0.483947681,0.401902497,0.213634562,0.486325803,2.118113357,2.908602151,0.487409065,0.058944227,0.385002798,0,0.001119194,0.067524716,0.068084313,0.066405521,0.072374557,0.201828017,0.329229621,0.330162283,0.18717586,0.189061763,0.371994342,0.251768034,0.418765156,0.485914086,0.058141858,0.36983017,0.082717283,0.003396603,0.164035964,0,0.116883117,0.047152847,0,2723,1956.75,0.320253666,0.679746334,0.073448402,0.26,0,0,0,0.74,1994.512195,2013.444602,0.845059738,0.006258297,0.152405435,0.488064635,0.1241278,0.152405435,0.082996695,0,0.103195006,0.271024605,0.331986779,0.234667646,0.059125964,1864.49115,1766.281513,24.56367521,1354881.266,2860,0.445104895,0.554895105,0.533482559,0.196987713,0.137376238,0.225072886,106496.4158,118218.0851,61830.44208,0.123297892,0.073464218,0.509499683,0.563964535,2926,0.54784689,0.105946685,0.227956254,0,0.118250171,2912,0.561126374,0.429945055,0.131181319,0.267857143,0.019917582,0.023695055,0.024038462,0.103365385
42800,2501,0,0.517393043,902,0.774944568,0.225055432,0.181818182,0.384700665,0.484478936,2.772727273,3.17167382,0.213914434,0.012395042,0.674530188,0,0,0.099160336,0.058376649,0.054378249,0.199520192,0.115153938,0.361055578,0.269892043,0.071269488,0.09688196,0.35857461,0.473273942,0.201519392,0.825369979,0.041014799,0.101057082,0.03255814,0,0.027484144,0,0.027484144,0,0,1039,1939,0.742793792,0.257206208,0.131857555,0,0,0,0.875912409,0.124087591,2003.227848,2015.020408,0.931479242,0.00241838,0.777670837,0.137632339,0.036573628,0.048123195,0,0,0,0.025986526,0.203079885,0.646775746,0.124157844,2438.77551,2431.818182,28.54,2000000.806,1706,0.824736225,0.175263775,0.682127149,0.037694013,0.029850746,0.060344828,203791.1352,209548.9931,150830.7077,0.023590564,0.01326053,0.459438378,0.553822153,1265,0.734387352,0.079051383,0.150197628,0.014229249,0.022134387,1202,0.583194676,0.524958403,0.058236273,0.06156406,0,0.02828619,0.026622296,0.300332779
45100,5209,93,0.501823767,2017,0.452652454,0.547347546,0.252850768,0.251363411,0.277640059,2.536440258,2.964950712,0.299865617,0.006527165,0.602610866,0.008638894,0,0.082357458,0.072374736,0.051065464,0.102130927,0.388174314,0.307928585,0.15070071,0.104399702,0.144419587,0.407904549,0.343276162,0.233634095,0.645154764,0.082743273,0.219097714,0.049160429,0.00384382,0.048351204,0.004046126,0.038842808,0,0.002629982,2166,1939,0.245413981,0.754586019,0.068790397,0.33557047,0,0.342281879,0,0.322147651,1997.292994,2013.019892,0.888393722,0.008331719,0.17867036,0.451985226,0.154201293,0.162049861,0.053093259,0,0.026315789,0.382733149,0.332409972,0.247922438,0.010618652,2457.77027,2365.898058,21.58061728,1527573.529,2390,0.270292887,0.729707113,0.458821271,0.204263758,0.127272727,0.229303548,160772.3577,193009.4787,74623.84335,0.068837027,0.019912152,0.453001464,0.566910688,3347,0.694054377,0.115924709,0.125784284,0.029877502,0.034359128,3284,0.373934227,0.301766139,0.072168088,0.271010962,0.060596833,0.039281364,0.019792935,0.235383678
45201,3360,16,0.525297619,1330,0.557142857,0.442857143,0.262406015,0.221052632,0.416541353,2.514285714,3.009446694,0.46547619,0.061607143,0.374107143,0,0,0.098809524,0.042857143,0.036904762,0.125892857,0.28422619,0.316666667,0.236309524,0.170695426,0.123837858,0.495351432,0.210115284,0.224107143,0.618046972,0.024721879,0.321075402,0.036155748,0,0.059332509,0,0.059332509,0,0,1345,1939,0.527819549,0.472180451,0.011152416,0,0,0,0,1,1994.615385,2011.666667,0.868452381,0,0.376951673,0.486245353,0.065427509,0.056505576,0.014869888,0,0.049814126,0.047583643,0.353159851,0.478066914,0.071375465,2554.166667,2482.608696,19.93278689,1566860.465,1685,0.465281899,0.534718101,0.501488095,0.239097744,0.240740741,0.237261146,159842.5197,185904.2553,81484.34524,0.025380711,0.008012018,0.524787181,0.483224837,1981,0.584553256,0.074204947,0.274608783,0.028773347,0.037859667,1981,0.457344775,0.405855628,0.051489147,0.299848561,0.054013125,0.017163049,0.079757698,0.091872792
45202,3396,0,0.545053004,1467,0.479890934,0.520109066,0.286980232,0.248807089,0.224948875,2.314928425,2.984375,0.385159011,0.017667845,0.475559482,0,0.019140165,0.102473498,0.088928151,0.114840989,0.057714959,0.371319199,0.324204947,0.131919906,0.060896208,0.187284565,0.362696285,0.389122941,0.330977621,0.546240852,0.067198935,0.252162342,0.115768463,0.018629408,0.067864271,0,0.063539587,0,0,1588,1939,0.15473756,0.84526244,0.076196474,0,0,0.32231405,0,0.67768595,1992.850467,2012.583497,0.836635172,0.003962207,0.130352645,0.577455919,0.222292191,0.057304786,0.012594458,0,0.119017632,0.25,0.435768262,0.187657431,0.007556675,2330.139373,2280.651341,20.74014337,1755208.333,1435,0.183275261,0.816724739,0.422555948,0.248807089,0.237885463,0.250806452,133978.8732,198214.2857,76640.72438,0.111896349,0.091057575,0.516945692,0.574111882,2226,0.619946092,0.077268643,0.136567835,0.014375562,0.151841869,2178,0.43067034,0.39302112,0.037649219,0.246097337,0.031221304,0.073461892,0.053719008,0.164830119
47600,5145,6,0.485908649,2371,0.539856601,0.460143399,0.344580346,0.245466048,0.380008435,2.167439899,2.9890625,0.411467444,0.009329446,0.400971817,0,0,0.178231293,0.058697765,0.069387755,0.088046647,0.208940719,0.398250729,0.23537415,0.126328801,0.200247219,0.411619283,0.261804697,0.279300292,0.668964077,0.009607352,0.287176274,0.034252297,0,0.023809524,0,0.020467836,0.003341688,0,2625,1939,0.407844791,0.592155209,0.096761905,0.330708661,0,0,0,0.669291339,1993.564593,2013.669065,0.823422697,0.00624874,0.303619048,0.51047619,0.086857143,0.036190476,0.062857143,0,0.038095238,0.244952381,0.423619048,0.233142857,0.060190476,2642.857143,2479.166667,23.47058824,1449795.082,2585,0.556286267,0.443713733,0.502429543,0.172079291,0.04860393,0.257122507,143835.034,204674.4079,97037.27891,0.026822157,0.035387431,0.489322758,0.546064674,3162,0.676470588,0.126818469,0.123655914,0.048703352,0.024351676,3042,0.369822485,0.309993425,0.05982906,0.290927022,0.036160421,0.00295858,0.037146614,0.262984878
47701,4978,0,0.555443953,2060,0.522815534,0.477184466,0.328640777,0.266990291,0.405825243,2.416504854,3.065923863,0.482723986,0,0.351345922,0,0,0.165930092,0.069505826,0.067496987,0.12294094,0.27581358,0.29027722,0.243471274,0.136464703,0.124513619,0.512506948,0.22651473,0.282844516,0.612666954,0.023481258,0.232227488,0.108358466,0.023265834,0.087677725,0.005601034,0.062903921,0.015941405,0,2153,1939,0.404854369,0.595145631,0.043195541,0.451612903,0,0,0,0.548387097,2003.430962,2010.98301,0.883090199,0.003492911,0.255457501,0.477008825,0.190431955,0.045517882,0.031583837,0,0.051555968,0.225267069,0.395262425,0.286576869,0.041337668,1741.438356,1660.784314,22.46797386,1285714.286,2378,0.524810765,0.475189235,0.477701888,0.260194175,0.194244604,0.305057096,109471.3656,139413.2653,63826.51667,0.099638409,0.095772787,0.561096433,0.534676354,2738,0.670197224,0.089481373,0.173484295,0.022644266,0.044192841,2726,0.387380778,0.34409391,0.043286867,0.336023478,0.013939839,0.02054292,0.008070433,0.234042553
47702,3541,5,0.530358656,1580,0.546835443,0.453164557,0.378481013,0.208860759,0.422151899,2.237974684,3.03125,0.445072014,0.012708274,0.483479243,0,0,0.058740469,0.056198814,0.041513697,0.099971759,0.208133296,0.352442813,0.297938435,0.165269043,0.206498952,0.399021663,0.229210342,0.383225078,0.540070713,0.01473188,0.320860342,0.124337065,0,0.174720094,0,0.099587507,0.073659399,0,1723,1939,0.455063291,0.544936709,0.082994777,0,0,0.370629371,0.062937063,0.566433566,1996.295181,2010.572034,0.936206408,0,0.39930354,0.238537435,0.21474173,0.114915844,0.032501451,0,0.092861288,0.243760882,0.257690075,0.364480557,0.041207197,1933.114035,1911.849711,28.00488372,1558774.834,1993,0.585549423,0.414450577,0.562835357,0.187341772,0.076495132,0.279907085,104905.0633,143750,70455.26687,0.098128191,0.049613109,0.503413746,0.546199363,2088,0.612547893,0.143678161,0.190613027,0.027777778,0.025383142,2046,0.433528837,0.401759531,0.031769306,0.237536657,0.043499511,0.032258065,0.057184751,0.19599218
47801,4550,30,0.514505495,1752,0.581050228,0.418949772,0.303082192,0.252283105,0.408675799,2.579908676,3.31237721,0.458901099,0.010989011,0.432747253,0.00021978,0,0.097142857,0.042857143,0.074945055,0.098901099,0.226373626,0.344615385,0.255164835,0.206711788,0.141567964,0.426959955,0.224760293,0.336703297,0.549536707,0.015443098,0.351865051,0.080066524,0.00308862,0.113803754,0,0.094796864,0.01900689,0,1816,1939,0.525114155,0.474885845,0.035242291,0,0,0,0,1,2004.691943,2013.858696,0.896544085,0.011741249,0.421806167,0.36839207,0.113436123,0.078744493,0.017621145,0,0.022577093,0.151982379,0.36123348,0.421255507,0.042951542,2304.846939,2210.591133,23.72347561,1669902.913,2321,0.577768203,0.422231797,0.51010989,0.192351598,0.17173913,0.215144231,146100.9174,162621.3592,68926.92308,0.059342599,0.022504537,0.460980036,0.561524501,2693,0.614184924,0.143705904,0.16004456,0.019680654,0.062383958,2689,0.428412049,0.360728896,0.067683154,0.325027891,0.019338044,0.059501673,0.027147639,0.140572704
47802,3781,14,0.554615181,1417,0.530698659,0.469301341,0.312632322,0.258292167,0.479181369,2.65843331,3.357712766,0.423432954,0.004496165,0.514943137,0.003967204,0,0.05316054,0.093890505,0.057656705,0.101031473,0.301507538,0.300449617,0.239354668,0.268604651,0.18255814,0.351937984,0.196899225,0.412853742,0.546449621,0.050238563,0.32304238,0.037328094,0.042941342,0.058097109,0,0.052764524,0.005332585,0,1566,1945.560976,0.395201129,0.604798871,0.095146871,0,0,0,0.32885906,0.67114094,1993.72549,2009.53125,0.880709296,0.010209565,0.401021711,0.37037037,0.118135377,0.06385696,0.046615581,0,0.035121328,0.212643678,0.377394636,0.350574713,0.024265645,1998.466258,1795.89372,27.35078125,1518867.925,1917,0.441836202,0.558163798,0.507008728,0.138320395,0.066071429,0.185530922,104244.186,121296.2963,61872.09733,0.120074054,0.041981132,0.61745283,0.424528302,2026,0.457058243,0.284304047,0.206317868,0.015301086,0.037018756,2009,0.413638626,0.304131409,0.109507218,0.31010453,0.014932802,0.090592334,0.023394724,0.147336984
47902,3610,0,0.479778393,1548,0.528423773,0.471576227,0.296511628,0.164082687,0.425064599,2.332041344,3.074572127,0.369529086,0,0.468421053,0.014404432,0,0.147645429,0.109695291,0.038504155,0.073407202,0.270083102,0.346537396,0.271468144,0.098654709,0.314862268,0.315182575,0.271300448,0.361772853,0.588879286,0.011524056,0.239412273,0.14894843,0.011235955,0.136271968,0.008643042,0.04897724,0.07346586,0.005185825,1694,1939,0.472868217,0.527131783,0.086186541,0,0.075342466,0.424657534,0.253424658,0.246575342,2001.62963,2012.485207,0.924965132,0.0027894,0.454545455,0.217827627,0.136363636,0.093270366,0.097992916,0,0.097992916,0.296930342,0.196576151,0.355371901,0.053128689,2062.5,1917.410714,23.20351562,1395522.388,2083,0.532405185,0.467594815,0.57700831,0.146640827,0.051912568,0.231617647,127531.6456,164285.7143,67706.42659,0.045429363,0.034151034,0.456950457,0.577200577,2008,0.625,0.147410359,0.157868526,0.024900398,0.044820717,2008,0.505478088,0.442729084,0.062749004,0.178286853,0.029880478,0.059262948,0.015438247,0.211653386
47903,4283,84,0.575998132,1469,0.496936692,0.503063308,0.298162015,0.257317903,0.382573179,2.85840708,4.023287671,0.49217838,0.008405323,0.438244221,0,0,0.061172076,0.052066309,0.064440813,0.0968947,0.282745739,0.332710717,0.223208032,0.282067444,0.204853451,0.368736212,0.144342893,0.339715153,0.501372598,0.050661343,0.394559521,0.053406539,0,0.077115049,0,0.077115049,0,0,1532,1939,0.551395507,0.448604493,0.041122715,0,0,0,0,1,2002.541436,2013.375,0.789399953,0,0.572454308,0.32310705,0.015665796,0.027415144,0.061357702,0,0.079634465,0.114882507,0.400130548,0.374673629,0.030678851,2221.544715,2146.907216,23.17264151,1310055.866,1999,0.645322661,0.354677339,0.466728928,0.13886998,0.086419753,0.203338392,130778.3019,152721.0884,50428.08779,0.137053467,0.042414356,0.563621533,0.478792822,2348,0.526831346,0.151618399,0.194633731,0.059199319,0.067717206,2348,0.52725724,0.345826235,0.181431005,0.223168654,0.02725724,0.022572402,0.020868825,0.178875639
47904,3111,15,0.590485374,1389,0.375809935,0.624190065,0.443484521,0.200863931,0.464362851,2.228941685,3.316091954,0.195435551,0.016072003,0.584056573,0,0,0.204435873,0.097074896,0.014464802,0.160077146,0.236579878,0.344905175,0.243972999,0.130898646,0.307345096,0.318013952,0.243742306,0.253294761,0.650358774,0.058708415,0.131767776,0.071428571,0.087736464,0.151989563,0.010110894,0.031637312,0.035551207,0.07469015,1512,1967.723577,0.429085673,0.570914327,0.081349206,0,0,0.333333333,0.422764228,0.243902439,1995.060606,2013.863636,0.774349084,0,0.319444444,0.393518519,0.076719577,0.035714286,0.174603175,0,0.049603175,0.166666667,0.37037037,0.400132275,0.013227513,1956.293706,1952.290076,30.69886364,1511475.41,1379,0.457577955,0.542422045,0.443265831,0.354931605,0.429530201,0.298865069,88931.56425,93131.86813,58914.30408,0.164251208,0.075096277,0.589858793,0.485237484,1441,0.616932686,0.098542679,0.19777932,0.015267176,0.07147814,1424,0.481741573,0.436095506,0.045646067,0.252106742,0,0,0.026685393,0.239466292
60100,4231,0,0.544788466,1351,0.585492228,0.414507772,0.113249445,0.409326425,0.113249445,3.131754256,3.463969659,0.076813992,0.017726306,0.619711652,0.006854172,0,0.278893879,0.201370834,0.115102813,0.138501536,0.350508154,0.354289766,0.041597731,0.087694974,0.056845754,0.485961872,0.3694974,0.164500118,0.80582265,0.081730769,0.038995726,0.070779915,0.00267094,0.019764957,0,0.007745726,0.012019231,0,1379,1946.091549,0.008142117,0.991857883,0.020304569,0,0,0,0,1,2005,2015.606635,0.678765432,0.006419753,0.250906454,0.528643945,0.047135606,0,0.160261059,0.013052937,0.022480058,0.076867295,0.202320522,0.659173314,0.039158811,3500.516854,3500.301158,23.57729885,2000001,,,,,0.04219097,0,0.042537313,206363.3036,210764.3194,75165.25644,0.033325455,0.027119939,0.581359817,0.445760122,2547,0.62740479,0.107577542,0.206124853,0.027483314,0.031409501,2463,0.418595209,0.336175396,0.082419813,0.199350386,0.038570849,0.094600081,0.063743402,0.185140073
60400,1595,9,0.489028213,883,0.39184598,0.60815402,0.551528879,0.19592299,0.354473386,1.79614949,2.843930636,0.240752351,0.057053292,0.495297806,0.000626959,0,0.206269592,0.121630094,0.061442006,0.080250784,0.30031348,0.319122257,0.238871473,0.151029748,0.234935164,0.367658276,0.246376812,0.315360502,0.593854375,0.11756847,0.176352705,0.112224449,0,0.062792251,0.035404142,0.016032064,0.011356045,0,997,1974.582638,0.186862967,0.813137033,0.114343029,0.649122807,0,0,0,0.350877193,2008.557692,2015.194969,0.825705329,0.048902821,0.137412237,0.029087262,0,0.03109328,0.802407222,0,0.393179539,0.314944835,0.198595787,0.09327984,0,1887.668919,1817.272727,30.82435897,1061170.213,988,0.258097166,0.741902834,0.619435737,0.198187995,0.078787879,0.225626741,78339.0411,83641.97531,68072.3511,0.057053292,0.068736142,0.470066519,0.598669623,840,0.653571429,0.157142857,0.14047619,0.027380952,0.021428571,805,0.654658385,0.501863354,0.152795031,0.094409938,0.038509317,0.023602484,0.013664596,0.17515528
60502,3539,0,0.533484035,997,0.749247743,0.250752257,0.208625878,0.483450351,0.331995988,3.549648947,4.327978581,0.356880475,0.203164736,0.083922012,0,0.06499011,0.291042667,0.261655835,0.062164453,0.250635773,0.22916078,0.329189036,0.128849958,0.550724638,0.276297335,0.151472651,0.021505376,0.347555807,0.434166918,0.191925279,0.358240434,0.00813498,0.007532389,0.087677011,0.010244049,0.069297981,0.003615547,0,1056,1949.755011,0.238716148,0.761283852,0.055871212,0.237288136,0,0,0,0.762711864,1993.924051,2010.057604,0.896770473,0.013264129,0.388257576,0.047348485,0.381628788,0.104166667,0.078598485,0,0.058712121,0.060606061,0.623106061,0.239583333,0.017992424,558.8028169,558.8028169,27.44012346,878151.2605,1234,0.495948136,0.504051864,0.34868607,0.286860582,0,0.376811594,34921.875,38232.75862,21048.99689,0.289180702,0.126013724,0.557704304,0.56830942,1401,0.181299072,0.316202712,0.233404711,0.097073519,0.172019986,1342,0.576005961,0.482116244,0.093889717,0.319672131,0.003725782,0.028315946,0.013412817,0.058867362
60701,7621,116,0.474609631,3117,0.691369907,0.308630093,0.210458774,0.251523901,0.116137312,2.407763876,2.810208817,0.448628789,0.062721428,0.396929537,0,0,0.091720247,0.101561475,0.060228316,0.088046188,0.395617373,0.361238683,0.09486944,0.21190013,0.124351492,0.194876783,0.468871595,0.460700695,0.46872382,0.08182072,0.31304105,0.1304105,0.00600391,0.169086847,0,0.166573583,0.002513264,0,3448,2010.741919,0.222329163,0.777670837,0.09599768,0.667673716,0.193353474,0,0,0.13897281,2015.102439,2015.930192,0.682246714,0.046740141,0.010730858,0,0,0,0.989269142,0,0.057714617,0.367169374,0.476798144,0.098317865,0,2733.433735,2733.433735,26.60663616,1715047.393,2271,0.265081462,0.734918538,0.297992389,0.310875842,0.187590188,0.346122112,158013.4357,176065.8915,95274.88519,0.100066622,0.020492611,0.465221675,0.555270936,4971,0.787970227,0.049889358,0.124522229,0.007242004,0.030376182,4821,0.230450114,0.19622485,0.034225264,0.269446173,0.013275254,0.232316947,0.015349513,0.239162
60702,1488,0,0.550403226,895,0.188826816,0.811173184,0.565363128,0.124022346,0.308379888,1.662569832,3.177514793,0.189516129,0.028225806,0.635752688,0,0,0.146505376,0.143817204,0.017473118,0.154569892,0.224462366,0.418010753,0.185483871,0.290584416,0.271103896,0.377435065,0.060876623,0.157930108,0.71751026,0.02872777,0.164158687,0.089603283,0,0.153898769,0,0.079343365,0.074555404,0,1096,2007.996183,0.22122905,0.77877095,0.183394161,0,0,0,0,1,2005,2013.581871,0.846774194,0,0.045620438,0,0,0,0.954379562,0,0.364963504,0.20620438,0.383211679,0.045620438,0,2510.273973,2346.518987,23.40069444,340361.4458,651,0.178187404,0.821812596,0.4375,0.491620112,0.414141414,0.513629842,91920.73171,154310.3448,86095.63172,0.108870968,0.036307054,0.452282158,0.584024896,929,0.532831001,0.356297094,0.076426265,0.03444564,0,857,0.512252042,0.512252042,0,0.23453909,0,0.226371062,0,0.026837806
60703,5787,254,0.555037152,2642,0.485238456,0.514761544,0.380772142,0.21006813,0.155185466,2.094246783,2.833853354,0.386556074,0.00466563,0.46725419,0,0.023673752,0.117850354,0.145844133,0.085018144,0.076032487,0.427337135,0.340763781,0.070848453,0.075670498,0.07183908,0.418821839,0.433668582,0.429237947,0.439660057,0.150897073,0.230406043,0.035127479,0.143909348,0.074220963,0.04891407,0.020018886,0.005288008,0,2799,2004.357699,0.453822861,0.546177139,0.056091461,0.146496815,0,0.433121019,0.420382166,0,2015.166348,2015.589311,0.762696868,0.063351619,0.010003573,0.02393712,0,0.003215434,0.962843873,0,0.050017864,0.434798142,0.391568417,0.123615577,0,3307.692308,3259.459459,23.53178654,1020636.792,2245,0.53363029,0.46636971,0.387938483,0.336487509,0.155963303,0.486486486,186445.7831,203483.4485,86431.82996,0.041207302,0.013087736,0.4452254,0.567862336,4072,0.811886051,0.011051081,0.11959725,0,0.057465619,4020,0.210945274,0.196517413,0.014427861,0.235820896,0.034079602,0.19079602,0.073383085,0.254975124
61000,4825,8,0.47253886,1738,0.623705409,0.376294591,0.218066743,0.297468354,0.390103567,2.771576525,3.532287823,0.629430052,0.160829016,0.138445596,0,0.003316062,0.067979275,0.081036269,0.057202073,0.117512953,0.273160622,0.341761658,0.210362694,0.328173375,0.277511962,0.237827188,0.156487475,0.517720207,0.393493075,0.045944164,0.543416135,0.017146626,0,0.202901737,0,0.200263794,0.002637942,0,1809,2000.279456,0.616800921,0.383199079,0.039248203,0.436619718,0.183098592,0,0,0.38028169,2007.307692,2015.094276,0.93001261,0.003152585,0.436705362,0.170812604,0.035931454,0.036484245,0.301824212,0.018242123,0.007186291,0.10392482,0.475953566,0.366500829,0.046434494,2205,1804.878049,40.1625,869360.9023,2819,0.667612629,0.332387371,0.584248705,0.135212888,0.100746269,0.190690691,93041.23711,91752.57732,50210.73575,0.076891192,0.073326606,0.504540868,0.568785738,2755,0.38584392,0.250453721,0.205807623,0.059165154,0.098729583,2627,0.643319376,0.510087552,0.133231823,0.171678721,0.013323182,0.01941378,0.033498287,0.118766654
61101,1856,0,0.498383621,929,0.499461787,0.500538213,0.47255113,0.196986006,0.581270183,1.997847147,2.943965517,0.916487069,0.008081897,0.03987069,0,0,0.035560345,0.007543103,0.007543103,0.128771552,0.168642241,0.340517241,0.354525862,0.774982027,0.061826024,0.125089863,0.038102085,0.784482759,0.125950054,0.015743757,0.842562432,0.015743757,0,0.665038002,0.007600434,0.657437568,0,0,1102,1939,0.086114101,0.913885899,0.156987296,0.317919075,0,0,0.104046243,0.578034682,2011.724138,2007.725,0.941558442,0,0.005444646,0.045372051,0.132486388,0.174228675,0.64246824,0,0.534482759,0.180580762,0.209618875,0.039019964,0.036297641,598.5576923,596.7391304,37.26336207,2000000.14,337,0.258160237,0.741839763,0.181573276,0.691065662,0.0875,0.747938751,17645.34884,33137.2549,37987.01509,0.375538793,0.039189189,0.533783784,0.505405405,711,0.202531646,0.430379747,0.192686357,0.047819972,0.126582278,653,0.078101072,0.078101072,0,0.251148545,0,0.621745789,0.007656968,0.041347626
